Year,Month,Day,Hour,Minute,Temperature,Total Precipitation,Wind Speed,Wind Direction
2021,3,25,16,0,9.08,0,25.41,339.25
2021,3,25,17,0,8.62,0,26.98,341.32
2021,3,25,18,0,8.08,0,23.84,345.12
2021,3,25,19,0,6.97,0,17.11,345.38
2021,3,25,20,0,5.97,0,14.59,344.25
2021,3,25,21,0,5.16,0,13.21,342.55
2021,3,25,22,0,5.35,0,17.81,345.96
2021,3,25,23,0,4.9,0,21.57,345.5
2021,3,26,0,0,3.79,0,19.49,348.27
2021,3,26,1,0,3.12,0,16.75,351.35
2021,3,26,2,0,2.77,0,15.91,354.81
2021,3,26,3,0,2.07,0,15.58,353.37
2021,3,26,4,0,2.23,0,15.55,354.69
2021,3,26,5,0,1.71,0,12.68,353.48
2021,3,26,6,0,1.41,0,10.95,350.54
2021,3,26,7,0,1.7,0,11.44,347.28
2021,3,26,8,0,2.15,0,12.14,348.02
2021,3,26,9,0,3.08,0,10.97,336.8
2021,3,26,10,0,4.58,0,10.14,332.53
2021,3,26,11,0,5.84,0,9.34,332.45
2021,3,26,12,0,7.14,0,9.69,338.2
2021,3,26,13,0,9.87,0,7.9,59.93
2021,3,26,14,0,10.12,0,7.7,10.78
2021,3,26,15,0,10,0,10.54,352.15
2021,3,26,16,0,9.98,0,14.76,1.4
2021,3,26,17,0,10.25,0,16.24,12.8
2021,3,26,18,0,9.84,0,16.17,16.82
2021,3,26,19,0,8.47,0,12.52,18.43
2021,3,26,20,0,7.85,0,8.7,24.44
2021,3,26,21,0,7.37,0,7.29,57.09
2021,3,26,22,0,6.83,0,7.95,84.81
2021,3,26,23,0,6.67,0,6.48,90
2021,3,27,0,0,5.91,0,6.52,83.66
2021,3,27,1,0,4.41,0,7.56,90
2021,3,27,2,0,3.45,0,5.76,90
2021,3,27,3,0,2.97,0,4.21,109.98
2021,3,27,4,0,2.75,0,3.1,125.54
2021,3,27,5,0,2.04,0,4.38,99.46
2021,3,27,6,0,1.53,0,4.68,112.62
2021,3,27,7,0,1.71,0,4.07,135
2021,3,27,8,0,3.65,0,4.1,74.74
2021,3,27,9,0,6.46,0,9.83,81.57
2021,3,27,10,0,8.65,0,12.02,81.38
2021,3,27,11,0,9.54,0,11.77,66.57
2021,3,27,12,0,11.24,0,11.61,60.26
2021,3,27,13,0,11.8,0,17.31,73.07
2021,3,27,14,0,13.06,0,18.56,71.92
2021,3,27,15,0,13.24,0,18.9,72.26
2021,3,27,16,0,13.32,0,17.99,70.11
2021,3,27,17,0,13.15,0,16.86,73.89
2021,3,27,18,0,12.59,0,15.03,73.3
2021,3,27,19,0,11.75,0,11.53,75.53
2021,3,27,20,0,10.61,0,8.71,82.87
2021,3,27,21,0,8.24,0,8.4,99.87
2021,3,27,22,0,5.89,0,6.95,111.25
2021,3,27,23,0,4.87,0,5.63,116.57
2021,3,28,0,0,3.95,0,4.35,114.44
2021,3,28,1,0,3.25,0,2.9,119.74
2021,3,28,2,0,2.72,0,1.8,126.87
2021,3,28,3,0,2.23,0,0.8,153.43
2021,3,28,4,0,1.78,0,0.8,206.57
2021,3,28,5,0,1.56,0,2.31,231.34
2021,3,28,6,0,1.41,0,3.08,249.44
2021,3,28,7,0,1.58,0,2.9,262.87
2021,3,28,8,0,2.65,0,2.41,296.57
2021,3,28,9,0,4.43,0,2.88,360
2021,3,28,10,0,7.58,0,7.9,65.77
2021,3,28,11,0,11.85,0,13.78,70.14
2021,3,28,12,0,13.32,0,15.38,69.44
2021,3,28,13,0,14.49,0,20.97,78.11
2021,3,28,14,0,15.3,0,21.9,80.54
2021,3,28,15,0,15.46,0,22.1,83.45
2021,3,28,16,0,15.54,0,22.07,84.38
2021,3,28,17,0,15.15,0,22.03,85.31
2021,3,28,18,0,14.32,0,18.75,86.7
2021,3,28,19,0,12.78,0,14.47,84.29
2021,3,28,20,0,11.07,0,11.79,77.66
2021,3,28,21,0,9.29,0,9.96,77.47
2021,3,28,22,0,8.04,0,7.56,90
2021,3,28,23,0,7.49,0,5.8,97.13
2021,3,29,0,0,6.66,0,2.88,90
2021,3,29,1,0,5.74,0,0.8,243.43
2021,3,29,2,0,4.9,0,4.9,252.9
2021,3,29,3,0,4.58,0,5.35,250.35
2021,3,29,4,0,4.4,0,4.69,237.53
2021,3,29,5,0,4.27,0,4.2,239.04
2021,3,29,6,0,3.86,0,3.22,243.43
2021,3,29,7,0,3.8,0,1.61,206.57
2021,3,29,8,0,4.94,0,2.19,99.46
2021,3,29,9,0,6.74,0,5.05,94.09
2021,3,29,10,0,9.54,0,9.36,90
2021,3,29,11,0,11.75,0,8.64,90
2021,3,29,12,0,13.15,0,3.32,77.47
2021,3,29,13,0,14.97,0,3.6,36.87
2021,3,29,14,0,15.99,0,4.1,15.26
2021,3,29,15,0,16.62,0,4.35,24.44
2021,3,29,16,0,16.95,0,4.39,34.99
2021,3,29,17,0,16.94,0,4.9,53.97
2021,3,29,18,0,16.55,0,4.9,53.97
2021,3,29,19,0,15.89,0,4.1,37.87
2021,3,29,20,0,14.85,0,3.98,84.81
2021,3,29,21,0,13.3,0,6.44,153.43
2021,3,29,22,0,10.86,0,7.24,153.43
2021,3,29,23,0,10.35,0,6.64,139.4
2021,3,30,0,0,9.94,0,6.37,137.29
2021,3,30,1,0,9.89,0,6.88,137.12
2021,3,30,2,0,9.44,0,6.7,126.25
2021,3,30,3,0,9.03,0,4.69,122.47
2021,3,30,4,0,8.21,0,2.31,128.66
2021,3,30,5,0,7.25,0,1.14,198.43
2021,3,30,6,0,7.49,0,4.51,151.39
2021,3,30,7,0,8.19,0,5.86,137.49
2021,3,30,8,0,8.85,0,5.99,122.74
2021,3,30,9,0,10.83,0,3.24,180
2021,3,30,10,0,13.45,0,6.92,278.97
2021,3,30,11,0,15.26,0,9.26,283.5
2021,3,30,12,0,16.48,0,7.97,288.43
2021,3,30,13,0,17.9,0,5.19,303.69
2021,3,30,14,0,18.49,0,3.4,327.99
2021,3,30,15,0,18.83,0,1.61,26.57
2021,3,30,16,0,18.89,0,2.81,50.19
2021,3,30,17,0,18.62,0,2.81,39.81
2021,3,30,18,0,17.98,0,3.08,20.56
2021,3,30,19,0,17.14,0,3.6,360
2021,3,30,20,0,16.56,0,2.74,23.2
2021,3,30,21,0,15.75,0,2.74,113.2
2021,3,30,22,0,14.32,0,5,149.74
2021,3,30,23,0,13.04,0,5.09,171.87
2021,3,31,0,0,11.88,0,3.62,174.29
2021,3,31,1,0,11.34,0,3.24,180
2021,3,31,2,0,10.76,0,3.42,161.57
2021,3,31,3,0,10.19,0,3.55,156.04
2021,3,31,4,0,9.9,0,3.71,150.95
2021,3,31,5,0,9.65,0,3.71,150.95
2021,3,31,6,0,9.28,0,4.39,145.01
2021,3,31,7,0,9.07,0,2.28,161.57
2021,3,31,8,0,9.61,0,1.94,111.8
2021,3,31,9,0,11.17,0,1.44,90
2021,3,31,10,0,13.08,0,2.16,90
2021,3,31,11,0,14.82,0,4.32,90
2021,3,31,12,0,17.17,0,7.95,84.81
2021,3,31,13,0,18.44,0,8.71,38.29
2021,3,31,14,0,19.31,0,8.91,46.64
2021,3,31,15,0,19.81,0,9.5,52.7
2021,3,31,16,0,19.96,0,8.71,60.26
2021,3,31,17,0,19.86,0,10.39,75.96
2021,3,31,18,0,18.99,0,10.45,88.03
2021,3,31,19,0,17.83,0,7.92,90
2021,3,31,20,0,16.27,0,7.64,81.87
2021,3,31,21,0,13.84,0,8.12,77.2
2021,3,31,22,0,11.16,0,5.05,94.09
2021,3,31,23,0,10.72,0,2.1,149.04
2021,4,1,0,0,10.33,0,3.67,258.69
2021,4,1,1,0,8.32,0,6.85,273.01
2021,4,1,2,0,7.38,0,7.2,270
2021,4,1,3,0,6.81,0,7.59,275.44
2021,4,1,4,0,6.12,0,5.86,280.62
2021,4,1,5,0,5.74,0,5.05,274.09
2021,4,1,6,0,5.42,0,5.4,270
2021,4,1,7,0,5.58,0,4.74,278.75
2021,4,1,8,0,6.1,0,4.21,289.98
2021,4,1,9,0,7.04,0,3.4,302.01
2021,4,1,10,0,8.31,0,5.96,334.98
2021,4,1,11,0,10.27,0,6.83,341.57
2021,4,1,12,0,12.9,0,7.29,339.78
2021,4,1,13,0,14.95,0,8.22,331.19
2021,4,1,14,0,16.47,0,6.12,331.93
2021,4,1,15,0,17.45,0,4.02,349.7
2021,4,1,16,0,17.95,0,2.28,18.43
2021,4,1,17,0,18,0,1.84,78.69
2021,4,1,18,0,17.71,0,1.3,123.69
2021,4,1,19,0,17.16,0,1.14,251.57
2021,4,1,20,0,16.79,0,1.48,165.96
2021,4,1,21,0,15.75,0,4.9,143.97
2021,4,1,22,0,14.04,0,6.44,153.43
2021,4,1,23,0,12.76,0,6.29,156.37
2021,4,2,0,0,11.74,0,7.9,149.93
2021,4,2,1,0,11.08,0,9.18,138.18
2021,4,2,2,0,10.38,0,10.2,137.86
2021,4,2,3,0,10.08,0,8.94,139.9
2021,4,2,4,0,9.37,0,7.99,125.84
2021,4,2,5,0,9.71,0,8.85,116.57
2021,4,2,6,0,10.54,0,10.64,113.96
2021,4,2,7,0,9.41,0,10.16,112.93
2021,4,2,8,0,10.31,0,7.34,101.31
2021,4,2,9,0,13.47,0,7.59,95.44
2021,4,2,10,0,15.77,0,4.69,85.6
2021,4,2,11,0,17.2,0.1,6.13,310.24
2021,4,2,12,0,19.24,0,12.98,273.18
2021,4,2,13,0,19.1,0,16.77,284.93
2021,4,2,14,0,19.28,0,14.58,290.22
2021,4,2,15,0,18.89,0.1,11.77,293.43
2021,4,2,16,0,18.34,0,13.4,300.7
2021,4,2,17,0,18.4,0,13.05,294.44
2021,4,2,18,0,17.9,0,3.76,286.7
2021,4,2,19,0,17.01,0,16.28,215.1
2021,4,2,20,0,15.04,0,23.89,276.05
2021,4,2,21,0,13.06,0,20.97,281.89
2021,4,2,22,0,12.14,0,11.97,276.91
2021,4,2,23,0,11.91,0,5.48,293.2
2021,4,3,0,0,11.74,0,7.63,160.71
2021,4,3,1,0,10.77,0,21.53,218.21
2021,4,3,2,0,10.52,0,14.62,218
2021,4,3,3,0,9.76,0,14.84,219.09
2021,4,3,4,0,9.81,0,7.42,202.83
2021,4,3,5,0,9.36,0,8.29,177.51
2021,4,3,6,0,9.33,0,14.04,202.62
2021,4,3,7,0,9.14,0,17.39,207.1
2021,4,3,8,0,10.6,0.1,12.41,240.46
2021,4,3,9,0,9.13,0.5,18.86,311.91
2021,4,3,10,0,8.31,0.3,20.18,285.52
2021,4,3,11,0,8.15,0,19.2,300.41
2021,4,3,12,0,8.06,0.7,17.15,320.96
2021,4,3,13,0,12.12,0.3,15.14,298.39
2021,4,3,14,0,10.71,0.5,30.24,278.9
2021,4,3,15,0,7.58,0.4,30.3,290.16
2021,4,3,16,0,6.62,0.1,22.46,291.63
2021,4,3,17,0,4.39,0.2,17.7,274.67
2021,4,3,18,0,3.32,0.8,8.35,277.43
2021,4,3,19,0,3.14,1,6.13,229.76
2021,4,3,20,0,3.42,1.8,5.32,208.3
2021,4,3,21,0,3.88,1.7,2.31,231.34
2021,4,3,22,0,4.05,1.2,9.96,257.47
2021,4,3,23,0,3.97,0.8,12.24,270
2021,4,4,0,0,3.5,0.7,11.57,275.36
2021,4,4,1,0,3.3,0.8,6.38,286.39
2021,4,4,2,0,2.92,0.4,2.9,187.13
2021,4,4,3,0,1.24,0.7,4.69,122.47
2021,4,4,4,0,1.12,1.2,3.26,83.66
2021,4,4,5,0,1.59,0.9,0.36,270
2021,4,4,6,0,0.42,0.5,5.86,317.49
2021,4,4,7,0,0.64,1.2,12.07,287.35
2021,4,4,8,0,0.66,1.1,11.66,351.12
2021,4,4,9,0,0.54,0.6,12.18,288.97
2021,4,4,10,0,0.42,1.3,11.87,284.04
2021,4,4,11,0,0.51,0.9,9.18,295.56
2021,4,4,12,0,0.94,0.7,11.66,278.88
2021,4,4,13,0,1.95,0.4,25.62,274.03
2021,4,4,14,0,3.13,0.6,27.37,268.49
2021,4,4,15,0,3.52,0.2,25.76,262.78
2021,4,4,16,0,3.93,0,23.93,254.29
2021,4,4,17,0,4.71,0.1,20.99,239.04
2021,4,4,18,0,4.61,0,19.01,245.38
2021,4,4,19,0,3.9,0,15.81,239.93
2021,4,4,20,0,3.41,0,12.26,220.24
2021,4,4,21,0,3.52,0,12.78,212.35
2021,4,4,22,0,3.06,0,7.93,219.47
2021,4,4,23,0,1.77,0,11.18,213.18
2021,4,5,0,0,1.26,0,10.32,209.25
2021,4,5,1,0,1.4,0,7.57,182.73
2021,4,5,2,0,2.27,0,5.09,135
2021,4,5,3,0,2.11,0,5.6,135
2021,4,5,4,0,1.97,0,8.16,131.42
2021,4,5,5,0,1.48,0,10.5,120.96
2021,4,5,6,0,0.58,0,17.41,119.74
2021,4,5,7,0,0.41,0,22.08,114.06
2021,4,5,8,0,2.69,0,23.47,122.47
2021,4,5,9,0,4.06,0,24.41,127.21
2021,4,5,10,0,5.65,0,20.87,122.32
2021,4,5,11,0,8.04,0,19.04,105.35
2021,4,5,12,0,9.42,0,21.25,100.74
2021,4,5,13,0,10.12,0,10.31,102.09
2021,4,5,14,0,10.9,0,10.5,112.17
2021,4,5,15,0,11.49,0,11.61,119.74
2021,4,5,16,0,11.86,0,11.61,119.74
2021,4,5,17,0,11.87,0,11.89,125.13
2021,4,5,18,0,11.73,0,12.18,124.16
2021,4,5,19,0,10.23,0,10.3,143.53
2021,4,5,20,0,6.48,0,10.09,177.95
2021,4,5,21,0,5.73,0,7.77,166.61
2021,4,5,22,0,5.03,0,7.63,160.71
2021,4,5,23,0,4.33,0,7.97,161.57
2021,4,6,0,0,3.95,0,7.59,148.57
2021,4,6,1,0,3.56,0,6.37,137.29
2021,4,6,2,0,3.23,0,5.69,124.7
2021,4,6,3,0,2.59,0,4.1,105.26
2021,4,6,4,0,2.39,0,4.2,120.96
2021,4,6,5,0,3.18,0,5.62,129.81
2021,4,6,6,0,3.84,0,6.92,117.9
2021,4,6,7,0,3.81,0,8.23,113.2
2021,4,6,8,0,5.87,0,11.5,110.14
2021,4,6,9,0,9,0,14.18,113.96
2021,4,6,10,0,11.4,0,9.26,103.5
2021,4,6,11,0,13.03,0,3.83,41.19
2021,4,6,12,0,14.08,0,4.84,318.01
2021,4,6,13,0,14.05,0,10.16,337.07
2021,4,6,14,0,15.13,0,7.63,340.71
2021,4,6,15,0,15.88,0,7.42,337.17
2021,4,6,16,0,16.23,0,8.56,337.75
2021,4,6,17,0,16.32,0,9.36,337.38
2021,4,6,18,0,16.14,0,10.19,327.99
2021,4,6,19,0,14.76,0,9.67,315
2021,4,6,20,0,13.53,0,8.53,297.65
2021,4,6,21,0,12.72,0,7.92,270
2021,4,6,22,0,12.36,0,6.85,266.99
2021,4,6,23,0,11.81,0,6.73,254.48
2021,4,7,0,0,11.02,0,11.5,249.86
2021,4,7,1,0,11.13,0,22.33,271.85
2021,4,7,2,0,10.36,0,20.96,274.93
2021,4,7,3,0,9.43,0,22.35,272.77
2021,4,7,4,0,8.46,0,21.97,271.88
2021,4,7,5,0,7.73,0,19.8,271.04
2021,4,7,6,0,7.41,0,16.24,266.19
2021,4,7,7,0,7.97,0,17.06,262.72
2021,4,7,8,0,8.9,0,18.73,267.8
2021,4,7,9,0,9.66,0,18.72,270
2021,4,7,10,0,10.18,0,19.08,270
2021,4,7,11,0,10.56,0,18.72,270
2021,4,7,12,0,11.04,0,18.72,268.9
2021,4,7,13,0,10.51,0,19.45,267.88
2021,4,7,14,0,10.67,0,18.75,266.7
2021,4,7,15,0,10.3,0,18.72,271.1
2021,4,7,16,0,10.96,0,18.72,271.1
2021,4,7,17,0,11.13,0,15.88,273.9
2021,4,7,18,0,10.97,0.1,14.76,270
2021,4,7,19,0,10.49,0.1,13.63,257.8
2021,4,7,20,0,9.93,0.1,13.85,245.43
2021,4,7,21,0,9.52,0.1,15.98,247.48
2021,4,7,22,0,9.26,0,14.24,249.27
2021,4,7,23,0,8.98,0,12.57,246.37
2021,4,8,0,0,8.79,0,10.63,241.7
2021,4,8,1,0,8.71,0,10,239.74
2021,4,8,2,0,8.68,0,10.31,245.22
2021,4,8,3,0,8.55,0,10.04,255.47
2021,4,8,4,0,8.3,0,8.43,250.02
2021,4,8,5,0,7.99,0,5.69,235.3
2021,4,8,6,0,7.64,0,3.67,191.31
2021,4,8,7,0,7.91,0,4.32,180
2021,4,8,8,0,9.39,0,5.86,222.51
2021,4,8,9,0,11.03,0,5.76,270
2021,4,8,10,0,11.89,0,5.99,302.74
2021,4,8,11,0,12.12,0,9.18,318.18
2021,4,8,12,0,12.6,0,12.82,308.16
2021,4,8,13,0,13.46,0,11.3,279.16
2021,4,8,14,0,14.42,0,11.21,275.53
2021,4,8,15,0,14.92,0,11.53,271.79
2021,4,8,16,0,14.98,0,10.85,275.71
2021,4,8,17,0,14.65,0,11.84,289.54
2021,4,8,18,0,13.7,0,12.76,286.39
2021,4,8,19,0,12.69,0,9.47,278.75
2021,4,8,20,0,11.84,0,8.64,270
2021,4,8,21,0,10.98,0,8.71,262.87
2021,4,8,22,0,10.21,0,8.4,260.13
2021,4,8,23,0,9.5,0,7.63,250.71
2021,4,9,0,0,9.03,0,5.9,232.43
2021,4,9,1,0,8.72,0,5.8,209.74
2021,4,9,2,0,8.65,0,5.32,208.3
2021,4,9,3,0,8.14,0,5.35,199.65
2021,4,9,4,0,7.81,0,5.8,187.13
2021,4,9,5,0,7.63,0,5.94,194.04
2021,4,9,6,0,7.36,0,5.48,203.2
2021,4,9,7,0,8.29,0,2.88,180
2021,4,9,8,0,9.87,0,2.55,278.13
2021,4,9,9,0,11.08,0,1.84,348.69
2021,4,9,10,0,12.35,0,2.55,351.87
2021,4,9,11,0,13.67,0,4.1,344.74
2021,4,9,12,0,13.9,0,5.86,349.38
2021,4,9,13,0,14.12,0,12.14,348.02
2021,4,9,14,0,14.49,0.1,13.01,345.58
2021,4,9,15,0,14.82,0,13.9,343.44
2021,4,9,16,0,14.85,0,14.8,341.57
2021,4,9,17,0,14.26,0,15.51,338.2
2021,4,9,18,0,13.17,0,15.78,332.85
2021,4,9,19,0,11.52,0,12.98,326.31
2021,4,9,20,0,10.13,0,10.44,313.6
2021,4,9,21,0,9.33,0,8.77,289.18
2021,4,9,22,0,8.75,0,7.56,270
2021,4,9,23,0,8.32,0,5.59,255.07
2021,4,10,0,0,7.86,0,5.32,241.7
2021,4,10,1,0,6.62,0,5.6,225
2021,4,10,2,0,6.25,0,5.9,217.57
2021,4,10,3,0,6.03,0,5.86,222.51
2021,4,10,4,0,6.14,0,5.09,225
2021,4,10,5,0,6.19,0,4.58,225
2021,4,10,6,0,6.39,0,4.1,232.13
2021,4,10,7,0,6.95,0,3.26,263.66
2021,4,10,8,0,8.04,0.1,4.51,298.61
2021,4,10,9,0,8.89,0.1,6.79,327.99
2021,4,10,10,0,9.98,0.1,10.01,322.31
2021,4,10,11,0,9.89,1.1,12.88,333.43
2021,4,10,12,0,9.75,1.2,11.97,316.22
2021,4,10,13,0,11.22,0.6,11.71,315
2021,4,10,14,0,11.23,0.7,13.83,321.34
2021,4,10,15,0,11.59,1.2,14.19,324.29
2021,4,10,16,0,11.57,1.1,15.51,338.2
2021,4,10,17,0,11.49,0.9,16.97,342.72
2021,4,10,18,0,11.09,0.4,15.88,356.1
2021,4,10,19,0,10.55,0.4,12.25,358.32
2021,4,10,20,0,10.3,0.3,12.61,1.64
2021,4,10,21,0,10,0.1,11.57,5.36
2021,4,10,22,0,9.79,0.1,8.05,10.3
2021,4,10,23,0,9.49,0.1,7.09,336.04
2021,4,11,0,0,9.29,0,12.24,331.93
2021,4,11,1,0,8.8,0,12.37,351.63
2021,4,11,2,0,8.09,0,12.18,341.03
2021,4,11,3,0,6.71,0,13.38,336.19
2021,4,11,4,0,5.9,0,14.51,336.61
2021,4,11,5,0,5.06,0,13.4,329.3
2021,4,11,6,0,4.15,0,13.39,323.75
2021,4,11,7,0,3.71,0,12.77,319.57
2021,4,11,8,0,3.84,0,12.48,316.17
2021,4,11,9,0,5.47,0,11.02,321.63
2021,4,11,10,0,7.52,0,12.73,331.26
2021,4,11,11,0,8.97,0,16.45,336.8
2021,4,11,12,0,11.92,0,16.94,2.44
2021,4,11,13,0,11.75,0,23.18,6.24
2021,4,11,14,0,12.77,0,25.21,1.64
2021,4,11,15,0,13.48,0,26.68,3.09
2021,4,11,16,0,13.82,0,24.13,1.71
2021,4,11,17,0,14.17,0,21.83,13.35
2021,4,11,18,0,13.5,0,19.05,22.2
2021,4,11,19,0,12.5,0,17.25,23.36
2021,4,11,20,0,10.83,0,16.07,15.59
2021,4,11,21,0,9.86,0,14.24,20.73
2021,4,11,22,0,9.59,0,14.34,28.5
2021,4,11,23,0,8.93,0,13.38,23.81
2021,4,12,0,0,7.81,0,10.39,14.04
2021,4,12,1,0,6.77,0,9.75,4.24
2021,4,12,2,0,5.58,0,7.24,354.29
2021,4,12,3,0,3.65,0,9.22,308.66
2021,4,12,4,0,1.34,0,9.89,280.49
2021,4,12,5,0,0.72,0,8.28,270
2021,4,12,6,0,0.93,0,8.56,284.62
2021,4,12,7,0,1.53,0,8.79,304.99
2021,4,12,8,0,2.82,0,8.65,315
2021,4,12,9,0,4.51,0,8.71,330.26
2021,4,12,10,0,6.89,0,12.25,335.7
2021,4,12,11,0,9.22,0,17.11,345.38
2021,4,12,12,0,10.84,0,17.65,357.66
2021,4,12,13,0,11.46,0,20.36,351.87
2021,4,12,14,0,12.24,0,20.19,356.93
2021,4,12,15,0,12.76,0,20.88,360
2021,4,12,16,0,12.6,0,21.71,5.71
2021,4,12,17,0,11.95,0,22.01,3.75
2021,4,12,18,0,11.33,0,22.75,4.54
2021,4,12,19,0,10.38,0,21.24,360
2021,4,12,20,0,9.35,0,20.55,356.99
2021,4,12,21,0,8.48,0,15.84,360
2021,4,12,22,0,7.94,0,7.59,5.44
2021,4,12,23,0,7.18,0,7.24,333.43
2021,4,13,0,0,6.1,0,9.22,321.34
2021,4,13,1,0,5.35,0,7.93,320.53
2021,4,13,2,0,4.34,0,7.64,315
2021,4,13,3,0,3.58,0,8.5,323.62
2021,4,13,4,0,3.35,0,8.29,325.62
2021,4,13,5,0,3.29,0,10.09,325.18
2021,4,13,6,0,2.96,0,11.53,321.34
2021,4,13,7,0,3.49,0,14.51,330.26
2021,4,13,8,0,4.38,0,17.55,334.49
2021,4,13,9,0,5.7,0,20.39,339.33
2021,4,13,10,0,7.03,0,23.34,342.96
2021,4,13,11,0,7.67,0,24.1,346.17
2021,4,13,12,0,7.94,0,24.03,351.38
2021,4,13,13,0,6.15,0,22.73,349.05
2021,4,13,14,0,7.25,0,24.58,354.96
2021,4,13,15,0,7.3,0,23.86,354.81
2021,4,13,16,0,7.13,0,23.83,355.67
2021,4,13,17,0,6.82,0,23.14,354.64
2021,4,13,18,0,6.33,0,20.96,355.07
2021,4,13,19,0,5.49,0,16.7,352.57
2021,4,13,20,0,3.94,0,11.97,344.29
2021,4,13,21,0,2.77,0,8.56,345.38
2021,4,13,22,0,2.07,0,6.12,331.93
2021,4,13,23,0,1.61,0,6.41,321.84
2021,4,14,0,0,0.86,0,7.39,316.97
2021,4,14,1,0,0.42,0,7.15,310.91
2021,4,14,2,0,0.25,0,6.44,296.57
2021,4,14,3,0,0.03,0,5.82,291.8
2021,4,14,4,0,0.21,0,5,300.26
2021,4,14,5,0,0.36,0,5.69,288.43
2021,4,14,6,0,0.12,0,6.21,280.01
2021,4,14,7,0,0.31,0,4.51,298.61
2021,4,14,8,0,1.19,0,3.4,302.01
2021,4,14,9,0,2.57,0,2.31,321.34
2021,4,14,10,0,4.42,0,4.1,344.74
2021,4,14,11,0,6.29,0,8.71,7.13
2021,4,14,12,0,7.79,0,14.87,6.95
2021,4,14,13,0,9.56,0,30.65,12.89
2021,4,14,14,0,9.31,0,30.66,15.67
2021,4,14,15,0,10.54,0,32.11,19.65
2021,4,14,16,0,10.31,0,30.75,25.67
2021,4,14,17,0,9.89,0,23.85,28.89
2021,4,14,18,0,10.22,0,20.95,28.77
2021,4,14,19,0,10.26,0,19.23,38.16
2021,4,14,20,0,9.32,0,18.09,42.58
2021,4,14,21,0,7.72,0,17.15,50.96
2021,4,14,22,0,5.34,0,15.26,70.71
2021,4,14,23,0,3.95,0,11.9,86.53
2021,4,15,0,0,2.89,0,12.07,100.3
2021,4,15,1,0,2.27,0,9.89,100.49
2021,4,15,2,0,2.65,0,4.74,98.75
2021,4,15,3,0,1.97,0,1.61,333.43
2021,4,15,4,0,1.51,0,5.4,270
2021,4,15,5,0,1.84,0,5.59,255.07
2021,4,15,6,0,2.6,0,3.76,253.3
2021,4,15,7,0,5.03,0,1.61,206.57
2021,4,15,8,0,6.73,0,1.61,63.43
2021,4,15,9,0,6.92,0,8.37,64.54
2021,4,15,10,0,12.22,0,20.55,93.01
2021,4,15,11,0,13.49,0,26.28,90
2021,4,15,12,0,15.02,0,25.2,90.82
2021,4,15,13,0,15.39,0,16.92,88.78
2021,4,15,14,0,16.46,0,16.58,92.49
2021,4,15,15,0,17.23,0,16.04,99.04
2021,4,15,16,0,17.64,0,15.63,104.68
2021,4,15,17,0,17.76,0,14.84,104.04
2021,4,15,18,0,17.47,0,12.14,101.98
2021,4,15,19,0,16.57,0,8.64,90
2021,4,15,20,0,15.21,0,8.71,82.87
2021,4,15,21,0,11.65,0,12.07,107.35
2021,4,15,22,0,9.67,0,11.89,125.13
2021,4,15,23,0,9.37,0,11.18,123.18
2021,4,16,0,0,9.03,0,13.09,121.5
2021,4,16,1,0,8.37,0,12.29,121.83
2021,4,16,2,0,7.77,0,7.41,119.05
2021,4,16,3,0,6.67,0,6.99,124.51
2021,4,16,4,0,7.16,0,6.64,139.4
2021,4,16,5,0,7.15,0,5.6,135
2021,4,16,6,0,7.13,0,5.5,121.61
2021,4,16,7,0,7.37,0,3.32,77.47
2021,4,16,8,0,7.76,0,5.24,74.05
2021,4,16,9,0,9.33,0,1.08,270
2021,4,16,10,0,11.47,0,7.2,270
2021,4,16,11,0,12.73,0,7.41,299.05
2021,4,16,12,0,13.32,0,8.22,331.19
2021,4,16,13,0,15.33,0,11.61,277.13
2021,4,16,14,0,15.17,0,7.52,253.3
2021,4,16,15,0,15.31,0,3.26,276.34
2021,4,16,16,0,15.13,0,1.8,36.87
2021,4,16,17,0,14.85,0,4.35,65.56
2021,4,16,18,0,14.47,0.1,5.12,50.71
2021,4,16,19,0,13.5,0.1,5.77,356.42
2021,4,16,20,0,12.03,0.2,4.51,331.39
2021,4,16,21,0,11.63,0.3,3.08,110.56
2021,4,16,22,0,11.44,0.2,6.92,128.66
2021,4,16,23,0,10.91,0.2,8.67,138.37
2021,4,17,0,0,10.68,0.2,8.4,136.74
2021,4,17,1,0,10.34,0.4,7.2,126.87
2021,4,17,2,0,10.19,0,6.88,132.88
2021,4,17,3,0,10.18,0,4.84,131.99
2021,4,17,4,0,10.11,0,2.97,104.04
2021,4,17,5,0,9.86,0,3.6,90
2021,4,17,6,0,9.81,0,4.32,90
2021,4,17,7,0,10.37,0,2.9,60.26
2021,4,17,8,0,10.95,0,2.74,66.8
2021,4,17,9,0,11.71,0,3.6,90
2021,4,17,10,0,12.86,0,3.88,111.8
2021,4,17,11,0,14.26,0,4.55,108.43
2021,4,17,12,0,15.82,0,5.59,75.07
2021,4,17,13,0,18.22,0,7.29,69.78
2021,4,17,14,0,17.93,0,6.95,68.75
2021,4,17,15,0,18.36,0,8.31,85.03
2021,4,17,16,0,18.95,0,11.88,90
2021,4,17,17,0,18.61,0,14.04,88.53
2021,4,17,18,0,18.17,0,12.96,90
2021,4,17,19,0,17.33,0,8.12,77.2
2021,4,17,20,0,16.69,0,5.82,21.8
2021,4,17,21,0,15,0,4.1,15.26
